;ano;mes;sigla_uf;tipo_consumo;numero_consumidores;consumo;id_estado;sigla;estado;regiao;pais
24959;2016;1;MA;Residencial;2008881.0;243069;10;MA;Maranhão;Nordeste;Brasil
24960;2016;1;MG;Residencial;7016534.0;927183;13;MG;Minas Gerais;Sudeste;Brasil
24961;2016;1;RS;Residencial;3736143.0;798408;21;RS;Rio Grande do Sul;Sul;Brasil
24962;2016;1;SE;Residencial;769189.0;94972;26;SE;Sergipe;Nordeste;Brasil
24963;2016;1;AM;Residencial;772891.0;183270;4;AM;Amazonas;Norte;Brasil
24964;2016;1;MT;Residencial;1000326.0;215754;11;MT;Mato Grosso;Centro-Oeste;Brasil
24965;2016;1;DF;Residencial;887681.0;192860;7;DF;Distrito Federal;Centro-Oeste;Brasil
24966;2016;1;RO;Residencial;424691.0;95136;22;RO;Rondônia;Norte;Brasil
24967;2016;1;AL;Residencial;963199.0;112745;2;AL;Alagoas;Nordeste;Brasil
24968;2016;1;BA;Residencial;5085472.0;614458;5;BA;Bahia;Nordeste;Brasil
24969;2016;1;RJ;Residencial;6425552.0;1400959;19;RJ;Rio de Janeiro;Sudeste;Brasil
24970;2016;1;AC;Residencial;194712.0;37476;1;AC;Acre;Norte;Brasil
24971;2016;1;PE;Residencial;3102623.0;412486;17;PE;Pernambuco;Nordeste;Brasil
24972;2016;1;GO;Residencial;2389709.0;380740;9;GO;Goiás;Centro-Oeste;Brasil
24973;2016;1;PI;Residencial;1033022.0;129868;18;PI;Piauí;Nordeste;Brasil
24974;2016;1;RN;Residencial;1166990.0;175591;20;RN;Rio Grande do Norte;Nordeste;Brasil
24975;2016;2;SP;Residencial;16429347.0;3244949;25;SP;São Paulo;Sudeste;Brasil
24976;2016;2;AP;Residencial;175004.0;47155;3;AP;Amapá;Norte;Brasil
24977;2016;2;PR;Residencial;3655773.0;608181;16;PR;Paraná;Sul;Brasil
24978;2016;2;AM;Residencial;780780.0;180837;4;AM;Amazonas;Norte;Brasil
24979;2016;2;MS;Residencial;843534.0;164945;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
24980;2016;2;DF;Residencial;890638.0;175548;7;DF;Distrito Federal;Centro-Oeste;Brasil
24981;2016;2;RJ;Residencial;6426891.0;1261659;19;RJ;Rio de Janeiro;Sudeste;Brasil
24982;2016;2;PA;Residencial;1985024.0;276301;14;PA;Pará;Norte;Brasil
24983;2016;2;SE;Residencial;771613.0;94167;26;SE;Sergipe;Nordeste;Brasil
24984;2016;2;MG;Residencial;7025501.0;881346;13;MG;Minas Gerais;Sudeste;Brasil
24985;2016;2;SC;Residencial;2202721.0;520637;24;SC;Santa Catarina;Sul;Brasil
24986;2016;2;PB;Residencial;1288536.0;149039;15;PB;Paraíba;Nordeste;Brasil
24987;2016;2;RR;Residencial;122481.0;39292;23;RR;Roraima;Norte;Brasil
24988;2016;2;TO;Residencial;457653.0;66788;27;TO;Tocantins;Norte;Brasil
24989;2016;2;RO;Residencial;425990.0;93478;22;RO;Rondônia;Norte;Brasil
24990;2016;2;MT;Residencial;1004458.0;217303;11;MT;Mato Grosso;Centro-Oeste;Brasil
24991;2016;2;ES;Residencial;1222949.0;227425;8;ES;Espírito Santo;Sudeste;Brasil
24992;2016;2;MA;Residencial;2022118.0;259943;10;MA;Maranhão;Nordeste;Brasil
24993;2016;2;RN;Residencial;1170593.0;170666;20;RN;Rio Grande do Norte;Nordeste;Brasil
24994;2016;2;GO;Residencial;2389911.0;358234;9;GO;Goiás;Centro-Oeste;Brasil
24995;2016;2;PE;Residencial;3107710.0;392651;17;PE;Pernambuco;Nordeste;Brasil
24996;2016;2;RS;Residencial;3737591.0;759636;21;RS;Rio Grande do Sul;Sul;Brasil
24997;2016;2;CE;Residencial;2626144.0;328238;6;CE;Ceará;Nordeste;Brasil
24998;2016;2;AL;Residencial;979100.0;110857;2;AL;Alagoas;Nordeste;Brasil
24999;2016;2;AC;Residencial;194693.0;36885;1;AC;Acre;Norte;Brasil
25000;2016;2;PI;Residencial;1033615.0;115420;18;PI;Piauí;Nordeste;Brasil
25001;2016;2;BA;Residencial;5092308.0;570365;5;BA;Bahia;Nordeste;Brasil
25002;2016;3;RS;Residencial;3744078.0;731266;21;RS;Rio Grande do Sul;Sul;Brasil
25003;2016;3;RN;Residencial;1173610.0;172176;20;RN;Rio Grande do Norte;Nordeste;Brasil
25004;2016;3;GO;Residencial;2395480.0;355384;9;GO;Goiás;Centro-Oeste;Brasil
25005;2016;3;AC;Residencial;196182.0;38914;1;AC;Acre;Norte;Brasil
25006;2016;3;AL;Residencial;971585.0;120186;2;AL;Alagoas;Nordeste;Brasil
25007;2016;3;RR;Residencial;122550.0;43841;23;RR;Roraima;Norte;Brasil
25008;2016;3;SP;Residencial;16385114.0;3198702;25;SP;São Paulo;Sudeste;Brasil
25009;2016;3;MT;Residencial;1007112.0;226484;11;MT;Mato Grosso;Centro-Oeste;Brasil
25010;2016;3;PB;Residencial;1292143.0;155707;15;PB;Paraíba;Nordeste;Brasil
25011;2016;3;MA;Residencial;2021517.0;243817;10;MA;Maranhão;Nordeste;Brasil
25012;2016;3;PE;Residencial;3118276.0;423641;17;PE;Pernambuco;Nordeste;Brasil
25013;2016;3;MS;Residencial;846191.0;165769;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
25014;2016;3;RO;Residencial;426813.0;97616;22;RO;Rondônia;Norte;Brasil
25015;2016;3;ES;Residencial;1227746.0;232269;8;ES;Espírito Santo;Sudeste;Brasil
25016;2016;3;DF;Residencial;892869.0;186723;7;DF;Distrito Federal;Centro-Oeste;Brasil
25017;2016;3;AP;Residencial;175875.0;49055;3;AP;Amapá;Norte;Brasil
25018;2016;3;BA;Residencial;5102816.0;631933;5;BA;Bahia;Nordeste;Brasil
25019;2016;3;SC;Residencial;2207813.0;479474;24;SC;Santa Catarina;Sul;Brasil
25020;2016;3;MG;Residencial;7019601.0;855433;13;MG;Minas Gerais;Sudeste;Brasil
25021;2016;3;RJ;Residencial;6432008.0;1246403;19;RJ;Rio de Janeiro;Sudeste;Brasil
25022;2016;3;SE;Residencial;773236.0;100023;26;SE;Sergipe;Nordeste;Brasil
25023;2016;3;PA;Residencial;1943764.0;267248;14;PA;Pará;Norte;Brasil
25024;2016;3;PR;Residencial;3665744.0;572013;16;PR;Paraná;Sul;Brasil
25025;2016;3;AM;Residencial;788750.0;174715;4;AM;Amazonas;Norte;Brasil
25026;2016;3;PI;Residencial;1039383.0;129950;18;PI;Piauí;Nordeste;Brasil
25027;2016;3;CE;Residencial;2633133.0;337696;6;CE;Ceará;Nordeste;Brasil
25028;2016;3;TO;Residencial;459318.0;79805;27;TO;Tocantins;Norte;Brasil
25029;2016;4;PA;Residencial;1975887.0;278336;14;PA;Pará;Norte;Brasil
25030;2016;4;DF;Residencial;894288.0;196082;7;DF;Distrito Federal;Centro-Oeste;Brasil
25031;2016;4;BA;Residencial;5113240.0;613334;5;BA;Bahia;Nordeste;Brasil
25032;2016;4;ES;Residencial;1230747.0;228141;8;ES;Espírito Santo;Sudeste;Brasil
25033;2016;4;SE;Residencial;774194.0;93014;26;SE;Sergipe;Nordeste;Brasil
25034;2016;4;RS;Residencial;3748120.0;687554;21;RS;Rio Grande do Sul;Sul;Brasil
25035;2016;4;AM;Residencial;791753.0;173616;4;AM;Amazonas;Norte;Brasil
25036;2016;4;TO;Residencial;460928.0;73006;27;TO;Tocantins;Norte;Brasil
25037;2016;4;RN;Residencial;1176897.0;181541;20;RN;Rio Grande do Norte;Nordeste;Brasil
25038;2016;4;MA;Residencial;2043202.0;246943;10;MA;Maranhão;Nordeste;Brasil
25039;2016;4;PI;Residencial;1040694.0;121591;18;PI;Piauí;Nordeste;Brasil
25040;2016;4;AP;Residencial;175257.0;49035;3;AP;Amapá;Norte;Brasil
25041;2016;4;RO;Residencial;426447.0;95267;22;RO;Rondônia;Norte;Brasil
25042;2016;4;RR;Residencial;122634.0;41058;23;RR;Roraima;Norte;Brasil
25043;2016;4;PE;Residencial;3127166.0;437956;17;PE;Pernambuco;Nordeste;Brasil
25044;2016;4;AC;Residencial;197082.0;37623;1;AC;Acre;Norte;Brasil
25045;2016;4;CE;Residencial;2636107.0;349095;6;CE;Ceará;Nordeste;Brasil
25046;2016;4;SP;Residencial;16404447.0;3442383;25;SP;São Paulo;Sudeste;Brasil
25047;2016;4;GO;Residencial;2395847.0;403237;9;GO;Goiás;Centro-Oeste;Brasil
25048;2016;4;RJ;Residencial;6434851.0;1300597;19;RJ;Rio de Janeiro;Sudeste;Brasil
25049;2016;4;MT;Residencial;1008082.0;232467;11;MT;Mato Grosso;Centro-Oeste;Brasil
25050;2016;4;PR;Residencial;3675873.0;620081;16;PR;Paraná;Sul;Brasil
25051;2016;4;MS;Residencial;848097.0;170106;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
25052;2016;4;PB;Residencial;1293270.0;154537;15;PB;Paraíba;Nordeste;Brasil
25053;2016;4;MG;Residencial;7055518.0;936250;13;MG;Minas Gerais;Sudeste;Brasil
25054;2016;4;SC;Residencial;2213072.0;509765;24;SC;Santa Catarina;Sul;Brasil
25055;2016;4;AL;Residencial;973573.0;109858;2;AL;Alagoas;Nordeste;Brasil
25056;2016;5;RR;Residencial;122860.0;36431;23;RR;Roraima;Norte;Brasil
25057;2016;5;MG;Residencial;7082823.0;871471;13;MG;Minas Gerais;Sudeste;Brasil
25058;2016;5;AM;Residencial;792584.0;163733;4;AM;Amazonas;Norte;Brasil
25059;2016;5;RS;Residencial;3749435.0;675276;21;RS;Rio Grande do Sul;Sul;Brasil
25060;2016;5;PI;Residencial;1045294.0;133869;18;PI;Piauí;Nordeste;Brasil
25061;2016;5;MA;Residencial;2081205.0;262755;10;MA;Maranhão;Nordeste;Brasil
25062;2016;5;PE;Residencial;3135826.0;418020;17;PE;Pernambuco;Nordeste;Brasil
25063;2016;5;MS;Residencial;849871.0;143325;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
25064;2016;5;SP;Residencial;16422541.0;3109396;25;SP;São Paulo;Sudeste;Brasil
25065;2016;5;AL;Residencial;976537.0;109017;2;AL;Alagoas;Nordeste;Brasil
25066;2016;5;CE;Residencial;2633872.0;351687;6;CE;Ceará;Nordeste;Brasil
25067;2016;5;RO;Residencial;430261.0;91624;22;RO;Rondônia;Norte;Brasil
25068;2016;5;PA;Residencial;2031887.0;296113;14;PA;Pará;Norte;Brasil
25069;2016;5;AP;Residencial;175941.0;47639;3;AP;Amapá;Norte;Brasil
25070;2016;5;PB;Residencial;1296150.0;150292;15;PB;Paraíba;Nordeste;Brasil
25071;2016;5;SC;Residencial;2218016.0;447236;24;SC;Santa Catarina;Sul;Brasil
25072;2016;5;RJ;Residencial;6447195.0;1144569;19;RJ;Rio de Janeiro;Sudeste;Brasil
25073;2016;5;RN;Residencial;1182266.0;175456;20;RN;Rio Grande do Norte;Nordeste;Brasil
25074;2016;5;ES;Residencial;1232046.0;205505;8;ES;Espírito Santo;Sudeste;Brasil
25075;2016;5;SE;Residencial;776240.0;92379;26;SE;Sergipe;Nordeste;Brasil
25076;2016;5;AC;Residencial;197944.0;36088;1;AC;Acre;Norte;Brasil
25077;2016;5;GO;Residencial;2396163.0;356366;9;GO;Goiás;Centro-Oeste;Brasil
25078;2016;5;PR;Residencial;3683314.0;584072;16;PR;Paraná;Sul;Brasil
25079;2016;5;TO;Residencial;445899.0;83067;27;TO;Tocantins;Norte;Brasil
25080;2016;5;MT;Residencial;1009923.0;204629;11;MT;Mato Grosso;Centro-Oeste;Brasil
25081;2016;5;BA;Residencial;5123052.0;561774;5;BA;Bahia;Nordeste;Brasil
25082;2016;5;DF;Residencial;897164.0;180543;7;DF;Distrito Federal;Centro-Oeste;Brasil
25083;2016;6;AP;Residencial;175727.0;50540;3;AP;Amapá;Norte;Brasil
25084;2016;6;SE;Residencial;777470.0;87984;26;SE;Sergipe;Nordeste;Brasil
25085;2016;6;BA;Residencial;5134013.0;560490;5;BA;Bahia;Nordeste;Brasil
25086;2016;6;PA;Residencial;2033536.0;319036;14;PA;Pará;Norte;Brasil
25087;2016;6;RJ;Residencial;6448285.0;956049;19;RJ;Rio de Janeiro;Sudeste;Brasil
25088;2016;6;MG;Residencial;7095404.0;895355;13;MG;Minas Gerais;Sudeste;Brasil
25089;2016;6;PR;Residencial;3688458.0;566577;16;PR;Paraná;Sul;Brasil
25090;2016;6;PB;Residencial;1297755.0;148674;15;PB;Paraíba;Nordeste;Brasil
25091;2016;6;SC;Residencial;2222044.0;424848;24;SC;Santa Catarina;Sul;Brasil
25092;2016;6;TO;Residencial;447599.0;78022;27;TO;Tocantins;Norte;Brasil
25093;2016;6;RN;Residencial;1187364.0;172626;20;RN;Rio Grande do Norte;Nordeste;Brasil
25094;2016;6;GO;Residencial;2402984.0;348284;9;GO;Goiás;Centro-Oeste;Brasil
25095;2016;6;PI;Residencial;1048569.0;137467;18;PI;Piauí;Nordeste;Brasil
25096;2016;6;AC;Residencial;198105.0;34073;1;AC;Acre;Norte;Brasil
25097;2016;6;SP;Residencial;16450644.0;3044937;25;SP;São Paulo;Sudeste;Brasil
25098;2016;6;RR;Residencial;123018.0;34877;23;RR;Roraima;Norte;Brasil
25099;2016;6;MA;Residencial;2070025.0;262336;10;MA;Maranhão;Nordeste;Brasil
25100;2016;6;CE;Residencial;2631260.0;347865;6;CE;Ceará;Nordeste;Brasil
25101;2016;6;RS;Residencial;3751256.0;691962;21;RS;Rio Grande do Sul;Sul;Brasil
25102;2016;6;AL;Residencial;1000785.0;102806;2;AL;Alagoas;Nordeste;Brasil
25103;2016;6;MS;Residencial;850167.0;124259;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
25104;2016;6;AM;Residencial;794246.0;176283;4;AM;Amazonas;Norte;Brasil
25105;2016;6;MT;Residencial;1012352.0;191568;11;MT;Mato Grosso;Centro-Oeste;Brasil
25106;2016;6;RO;Residencial;432273.0;90500;22;RO;Rondônia;Norte;Brasil
25107;2016;6;PE;Residencial;3144529.0;399129;17;PE;Pernambuco;Nordeste;Brasil
25108;2016;6;DF;Residencial;898825.0;186755;7;DF;Distrito Federal;Centro-Oeste;Brasil
25109;2016;6;ES;Residencial;1233906.0;180651;8;ES;Espírito Santo;Sudeste;Brasil
25110;2016;7;RO;Residencial;433051.0;91671;22;RO;Rondônia;Norte;Brasil
25111;2016;7;AP;Residencial;174952.0;51624;3;AP;Amapá;Norte;Brasil
25112;2016;7;BA;Residencial;5139889.0;516563;5;BA;Bahia;Nordeste;Brasil
25113;2016;7;PE;Residencial;3149927.0;370861;17;PE;Pernambuco;Nordeste;Brasil
25114;2016;7;PI;Residencial;1047244.0;126046;18;PI;Piauí;Nordeste;Brasil
25115;2016;7;AC;Residencial;198713.0;33661;1;AC;Acre;Norte;Brasil
25116;2016;7;RJ;Residencial;6446963.0;889151;19;RJ;Rio de Janeiro;Sudeste;Brasil
25117;2016;7;RS;Residencial;3754500.0;695974;21;RS;Rio Grande do Sul;Sul;Brasil
25118;2016;7;SE;Residencial;778693.0;84956;26;SE;Sergipe;Nordeste;Brasil
25119;2016;7;AL;Residencial;1015580.0;101747;2;AL;Alagoas;Nordeste;Brasil
25120;2016;7;CE;Residencial;2628494.0;336399;6;CE;Ceará;Nordeste;Brasil
25121;2016;7;RN;Residencial;1191186.0;165385;20;RN;Rio Grande do Norte;Nordeste;Brasil
25122;2016;7;MS;Residencial;851643.0;119599;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
25123;2016;7;PB;Residencial;1300731.0;146731;15;PB;Paraíba;Nordeste;Brasil
25124;2016;7;SC;Residencial;2225172.0;439205;24;SC;Santa Catarina;Sul;Brasil
25125;2016;7;MA;Residencial;2082698.0;252304;10;MA;Maranhão;Nordeste;Brasil
25126;2016;7;RR;Residencial;123562.0;33672;23;RR;Roraima;Norte;Brasil
25127;2016;7;DF;Residencial;899948.0;182349;7;DF;Distrito Federal;Centro-Oeste;Brasil
25128;2016;7;TO;Residencial;450423.0;71191;27;TO;Tocantins;Norte;Brasil
25129;2016;7;ES;Residencial;1236052.0;161788;8;ES;Espírito Santo;Sudeste;Brasil
25130;2016;7;PR;Residencial;3691706.0;569643;16;PR;Paraná;Sul;Brasil
25131;2016;7;SP;Residencial;16495055.0;3071357;25;SP;São Paulo;Sudeste;Brasil
25132;2016;7;AM;Residencial;795773.0;174292;4;AM;Amazonas;Norte;Brasil
25133;2016;7;MG;Residencial;7108039.0;815185;13;MG;Minas Gerais;Sudeste;Brasil
25134;2016;7;GO;Residencial;2411933.0;353913;9;GO;Goiás;Centro-Oeste;Brasil
25135;2016;7;PA;Residencial;2064134.0;340868;14;PA;Pará;Norte;Brasil
25136;2016;7;MT;Residencial;1015471.0;184485;11;MT;Mato Grosso;Centro-Oeste;Brasil
25137;2016;8;PI;Residencial;1063973.0;138634;18;PI;Piauí;Nordeste;Brasil
25138;2016;8;SC;Residencial;2229917.0;417370;24;SC;Santa Catarina;Sul;Brasil
25139;2016;8;PB;Residencial;1303202.0;140929;15;PB;Paraíba;Nordeste;Brasil
25140;2016;8;PE;Residencial;3159612.0;366108;17;PE;Pernambuco;Nordeste;Brasil
25141;2016;8;ES;Residencial;1238181.0;171675;8;ES;Espírito Santo;Sudeste;Brasil
25142;2016;8;MS;Residencial;853062.0;131583;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
25143;2016;8;CE;Residencial;2624016.0;331569;6;CE;Ceará;Nordeste;Brasil
25144;2016;8;SE;Residencial;780115.0;82421;26;SE;Sergipe;Nordeste;Brasil
25145;2016;8;PR;Residencial;3694613.0;559566;16;PR;Paraná;Sul;Brasil
25146;2016;8;GO;Residencial;2420778.0;333157;9;GO;Goiás;Centro-Oeste;Brasil
25147;2016;8;AP;Residencial;177280.0;52613;3;AP;Amapá;Norte;Brasil
25148;2016;8;AL;Residencial;1020043.0;105857;2;AL;Alagoas;Nordeste;Brasil
25149;2016;8;AC;Residencial;199837.0;40528;1;AC;Acre;Norte;Brasil
25150;2016;8;MA;Residencial;2089579.0;256322;10;MA;Maranhão;Nordeste;Brasil
25151;2016;8;MG;Residencial;7110562.0;835574;13;MG;Minas Gerais;Sudeste;Brasil
25152;2016;8;RS;Residencial;3758350.0;661583;21;RS;Rio Grande do Sul;Sul;Brasil
25153;2016;8;PA;Residencial;2049089.0;331059;14;PA;Pará;Norte;Brasil
25154;2016;8;SP;Residencial;16532375.0;3011324;25;SP;São Paulo;Sudeste;Brasil
25155;2016;8;AM;Residencial;798853.0;182429;4;AM;Amazonas;Norte;Brasil
25156;2016;8;BA;Residencial;5148195.0;528354;5;BA;Bahia;Nordeste;Brasil
25157;2016;8;TO;Residencial;451919.0;76462;27;TO;Tocantins;Norte;Brasil
25158;2016;8;RR;Residencial;123809.0;38602;23;RR;Roraima;Norte;Brasil
25159;2016;8;RJ;Residencial;6451726.0;979082;19;RJ;Rio de Janeiro;Sudeste;Brasil
25160;2016;8;RN;Residencial;1194152.0;164752;20;RN;Rio Grande do Norte;Nordeste;Brasil
25161;2016;8;MT;Residencial;1018277.0;205152;11;MT;Mato Grosso;Centro-Oeste;Brasil
25162;2016;8;RO;Residencial;434146.0;100404;22;RO;Rondônia;Norte;Brasil
25163;2016;8;DF;Residencial;903002.0;184663;7;DF;Distrito Federal;Centro-Oeste;Brasil
25164;2016;9;AL;Residencial;1023585.0;101781;2;AL;Alagoas;Nordeste;Brasil
25165;2016;9;BA;Residencial;5151540.0;548515;5;BA;Bahia;Nordeste;Brasil
25166;2016;9;DF;Residencial;904620.0;198564;7;DF;Distrito Federal;Centro-Oeste;Brasil
25167;2016;9;RS;Residencial;3761691.0;633688;21;RS;Rio Grande do Sul;Sul;Brasil
25168;2016;9;CE;Residencial;2624834.0;341475;6;CE;Ceará;Nordeste;Brasil
25169;2016;9;AP;Residencial;176233.0;55573;3;AP;Amapá;Norte;Brasil
25170;2016;9;RN;Residencial;1196831.0;167499;20;RN;Rio Grande do Norte;Nordeste;Brasil
25171;2016;9;TO;Residencial;453054.0;86205;27;TO;Tocantins;Norte;Brasil
25172;2016;9;PR;Residencial;3697435.0;561415;16;PR;Paraná;Sul;Brasil
25173;2016;9;MA;Residencial;2086755.0;276171;10;MA;Maranhão;Nordeste;Brasil
25174;2016;9;PA;Residencial;2062379.0;336335;14;PA;Pará;Norte;Brasil
25175;2016;9;MS;Residencial;854965.0;137621;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
25176;2016;9;SC;Residencial;2232578.0;431154;24;SC;Santa Catarina;Sul;Brasil
25177;2016;9;RO;Residencial;435917.0;97842;22;RO;Rondônia;Norte;Brasil
25178;2016;9;SP;Residencial;16522937.0;3153986;25;SP;São Paulo;Sudeste;Brasil
25179;2016;9;RR;Residencial;124104.0;39368;23;RR;Roraima;Norte;Brasil
25180;2016;9;PI;Residencial;1071061.0;148193;18;PI;Piauí;Nordeste;Brasil
25181;2016;9;ES;Residencial;1240146.0;184388;8;ES;Espírito Santo;Sudeste;Brasil
25182;2016;9;MG;Residencial;7118607.0;908820;13;MG;Minas Gerais;Sudeste;Brasil
25183;2016;9;RJ;Residencial;6477578.0;1052189;19;RJ;Rio de Janeiro;Sudeste;Brasil
25184;2016;9;AC;Residencial;200121.0;37469;1;AC;Acre;Norte;Brasil
25185;2016;9;PB;Residencial;1304771.0;149691;15;PB;Paraíba;Nordeste;Brasil
25186;2016;9;SE;Residencial;781777.0;86215;26;SE;Sergipe;Nordeste;Brasil
25187;2016;9;MT;Residencial;1021520.0;211854;11;MT;Mato Grosso;Centro-Oeste;Brasil
25188;2016;9;GO;Residencial;2424337.0;391793;9;GO;Goiás;Centro-Oeste;Brasil
25189;2016;9;AM;Residencial;805835.0;177687;4;AM;Amazonas;Norte;Brasil
25190;2016;9;PE;Residencial;3160909.0;374580;17;PE;Pernambuco;Nordeste;Brasil
25191;2016;10;PR;Residencial;3703542.0;576492;16;PR;Paraná;Sul;Brasil
25192;2016;10;SC;Residencial;2236831.0;407764;24;SC;Santa Catarina;Sul;Brasil
25193;2016;10;BA;Residencial;5152838.0;555323;5;BA;Bahia;Nordeste;Brasil
25194;2016;10;RS;Residencial;3762989.0;611864;21;RS;Rio Grande do Sul;Sul;Brasil
25195;2016;10;PE;Residencial;3164287.0;398434;17;PE;Pernambuco;Nordeste;Brasil
25196;2016;10;AC;Residencial;200552.0;38637;1;AC;Acre;Norte;Brasil
25197;2016;10;AM;Residencial;808368.0;176644;4;AM;Amazonas;Norte;Brasil
25198;2016;10;DF;Residencial;905785.0;188124;7;DF;Distrito Federal;Centro-Oeste;Brasil
25199;2016;10;MA;Residencial;2092659.0;270984;10;MA;Maranhão;Nordeste;Brasil
25200;2016;10;AP;Residencial;176384.0;56115;3;AP;Amapá;Norte;Brasil
25201;2016;10;RJ;Residencial;6488104.0;1086494;19;RJ;Rio de Janeiro;Sudeste;Brasil
25202;2016;10;RN;Residencial;1199587.0;174507;20;RN;Rio Grande do Norte;Nordeste;Brasil
25203;2016;10;RO;Residencial;437061.0;99527;22;RO;Rondônia;Norte;Brasil
25204;2016;10;TO;Residencial;455616.0;81061;27;TO;Tocantins;Norte;Brasil
25205;2016;10;MG;Residencial;7097288.0;910525;13;MG;Minas Gerais;Sudeste;Brasil
25206;2016;10;ES;Residencial;1242079.0;174962;8;ES;Espírito Santo;Sudeste;Brasil
25207;2016;10;SP;Residencial;16532986.0;3110775;25;SP;São Paulo;Sudeste;Brasil
25208;2016;10;MS;Residencial;856653.0;147673;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
25209;2016;10;PA;Residencial;2072954.0;334891;14;PA;Pará;Norte;Brasil
25210;2016;10;PI;Residencial;1073568.0;142240;18;PI;Piauí;Nordeste;Brasil
25211;2016;10;PB;Residencial;1306269.0;145862;15;PB;Paraíba;Nordeste;Brasil
25212;2016;10;RR;Residencial;124203.0;41685;23;RR;Roraima;Norte;Brasil
25213;2016;10;CE;Residencial;2625441.0;343424;6;CE;Ceará;Nordeste;Brasil
25214;2016;10;AL;Residencial;1024467.0;104158;2;AL;Alagoas;Nordeste;Brasil
25215;2016;10;MT;Residencial;1024311.0;221106;11;MT;Mato Grosso;Centro-Oeste;Brasil
25216;2016;10;SE;Residencial;782430.0;85047;26;SE;Sergipe;Nordeste;Brasil
25217;2016;10;GO;Residencial;2419788.0;371246;9;GO;Goiás;Centro-Oeste;Brasil
25218;2016;11;PE;Residencial;3171838.0;415287;17;PE;Pernambuco;Nordeste;Brasil
25219;2016;11;PA;Residencial;2081517.0;333288;14;PA;Pará;Norte;Brasil
25220;2016;11;SC;Residencial;2241739.0;421199;24;SC;Santa Catarina;Sul;Brasil
25221;2016;11;AC;Residencial;201602.0;37910;1;AC;Acre;Norte;Brasil
25222;2016;11;RJ;Residencial;6499285.0;1149992;19;RJ;Rio de Janeiro;Sudeste;Brasil
25223;2016;11;MS;Residencial;858235.0;157393;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
25224;2016;11;DF;Residencial;907092.0;186112;7;DF;Distrito Federal;Centro-Oeste;Brasil
25225;2016;11;RN;Residencial;1203510.0;177294;20;RN;Rio Grande do Norte;Nordeste;Brasil
25226;2016;11;AM;Residencial;810962.0;181473;4;AM;Amazonas;Norte;Brasil
25227;2016;11;MG;Residencial;7138852.0;898730;13;MG;Minas Gerais;Sudeste;Brasil
25228;2016;11;BA;Residencial;5155032.0;579105;5;BA;Bahia;Nordeste;Brasil
25229;2016;11;PR;Residencial;3708479.0;588594;16;PR;Paraná;Sul;Brasil
25230;2016;11;ES;Residencial;1244327.0;186876;8;ES;Espírito Santo;Sudeste;Brasil
25231;2016;11;AP;Residencial;176798.0;57707;3;AP;Amapá;Norte;Brasil
25232;2016;11;GO;Residencial;2423351.0;386964;9;GO;Goiás;Centro-Oeste;Brasil
25233;2016;11;TO;Residencial;457430.0;80732;27;TO;Tocantins;Norte;Brasil
25234;2016;11;SE;Residencial;783475.0;91786;26;SE;Sergipe;Nordeste;Brasil
25235;2016;11;RS;Residencial;3764739.0;618041;21;RS;Rio Grande do Sul;Sul;Brasil
25236;2016;11;SP;Residencial;16589331.0;3171590;25;SP;São Paulo;Sudeste;Brasil
25237;2016;11;RO;Residencial;438134.0;101178;22;RO;Rondônia;Norte;Brasil
25238;2016;11;CE;Residencial;2626580.0;344825;6;CE;Ceará;Nordeste;Brasil
25239;2016;11;MT;Residencial;1028164.0;224141;11;MT;Mato Grosso;Centro-Oeste;Brasil
25240;2016;11;RR;Residencial;124473.0;42026;23;RR;Roraima;Norte;Brasil
25241;2016;11;PB;Residencial;1308533.0;156715;15;PB;Paraíba;Nordeste;Brasil
25242;2016;11;PI;Residencial;1076248.0;156833;18;PI;Piauí;Nordeste;Brasil
25243;2016;11;MA;Residencial;2097154.0;277462;10;MA;Maranhão;Nordeste;Brasil
25244;2016;11;AL;Residencial;1027366.0;110702;2;AL;Alagoas;Nordeste;Brasil
25245;2016;12;RS;Residencial;3784899.0;707473;21;RS;Rio Grande do Sul;Sul;Brasil
25246;2016;12;PA;Residencial;2096076.0;341490;14;PA;Pará;Norte;Brasil
25247;2016;12;SP;Residencial;16594746.0;3224289;25;SP;São Paulo;Sudeste;Brasil
25248;2016;12;AP;Residencial;177310.0;54078;3;AP;Amapá;Norte;Brasil
25249;2016;12;RJ;Residencial;6524280.0;1238987;19;RJ;Rio de Janeiro;Sudeste;Brasil
25250;2016;12;PE;Residencial;3172284.0;442476;17;PE;Pernambuco;Nordeste;Brasil
25251;2016;12;PI;Residencial;1079035.0;148903;18;PI;Piauí;Nordeste;Brasil
25252;2016;12;GO;Residencial;2423618.0;343859;9;GO;Goiás;Centro-Oeste;Brasil
